Pubmed_id	Year	Title	Key_words	Cite_by
26488739	2015	Treatment of pressure ulcers in patients with declining renal function using arginine, glutamine and ß-hydroxy-ß-methylbutyrate.	[]	2
26458655	2015	Large cell lung carcinoma with rhabdoid phenotype: Report of a rare entity presenting with chest wall involvement.	[]	1
26458617	2015	Uterine angioleiomyoma: A rare variant of uterine leiomyoma--A case report and literature review.	[]	3
26431240	2015	Evaluation and Management of Adolescents with Abnormal Uterine Bleeding.	[]	7
26430821	2015	A Diet Containing Beta-Hydroxy-Beta-Methylbutyrate, L-Glutamine and L-Arginine Ameliorates Chemoradiation-Induced Gastrointestinal Injury in Rats.	[]	1
26420181	2015	Effects of supplementation with a combination of β-hydroxy-β-methyl butyrate, L-arginine, and L-glutamine on postoperative recovery of quadriceps muscle strength after total knee arthroplasty.	[]	13
26418369	2016	Effects of 4 Weeks of High-Intensity Interval Training and β-Hydroxy-β-Methylbutyric Free Acid Supplementation on the Onset of Neuromuscular Fatigue.	[]	7
26414466	2015	MiT Family Translocation-Associated Renal Cell Carcinoma: A Contemporary Update With Emphasis on Morphologic, Immunophenotypic, and Molecular Mimics.	[]	15
26398782	2015	Menstrual cycle distribution of uterine natural killer cells is altered in heavy menstrual bleeding.	[]	7
26393132	2015	Pigmented Pre-malignant and Malignant Lesions of Skin with Special Reference to Atypical Presentations.	[]	0
26386746	2016	Ruptured pericardial perivascular epithelioid cell tumor (PEComa) leading to sudden death: an autopsy case report and review of the literature.	[]	1
26385362	2016	Controlled radical polymerization of an acrylamide containing L-alanine moiety via ATRP.	[]	0
26384061	2015	Clinical experiences of the levonorgestrel-releasing intrauterine system in patients with large symptomatic adenomyosis.	[]	6
26377336	2016	"The efficacy of ""Abound™,"" a nutritional supplement containing L-glutamine, L-arginine, citric acid, and calcium HMB, for skin disorders that developed as adverse drug reactions to anti-EGFR antibody preparation administration: pilot study."	[]	1
26373270	2015	Comparison of availability and plasma clearance rates of β-hydroxy-β-methylbutyrate delivery in the free acid and calcium salt forms.	[]	8
26355762	2015	Pigmented perivascular epithelioid cell tumor of the skin: first case report.	[]	1
26339447	2015	Fat-forming solitary fibrous tumor of the kidney: a case report and literature review.	[]	6
26323915	2015	Pulmonary lymphangioleiomyomatosis--a case report.	[]	0
26316887	2015	Diagnostic value of SOX-10 immunohistochemical staining for the detection of uveal melanoma.	[]	4
28239273	2015	A Case of Amelanotic Malignant Melanoma of the Maxillary Sinus Presented with Intraoral Extension.	[]	1
26307997	2015	GPS/DR Error Estimation for Autonomous Vehicle Localization.	[]	11
26306566	2016	Effects of 6-month supplementation with β-hydroxy-β-methylbutyrate, glutamine and arginine on vascular endothelial function of older adults.	[]	6
26301110	2015	Pediatric Papillary Renal Cell Carcinoma in a Horseshoe Kidney: A Case Report with Review of the Literature.	[]	0
26271627	2015	Direct Analysis of Leucine and Its Metabolites β-Hydroxy-β-methylbutyric Acid, α-Ketoisocaproic Acid, and α-Hydroxyisocaproic Acid in Human Breast Milk by Liquid Chromatography-Mass Spectrometry.	[]	4
26269701	2015	Abrupt Intralesional Color Change on Dermoscopy as a New Indicator of Early Superficial Spreading Melanoma in a Japanese Woman.	[]	0
26268779	2015	Benign melanocytic lymph node deposits in the setting of giant congenital melanocytic nevi: the large congenital nodal nevus.	[]	3
26268324	2015	PEComa of the uterus with coexistence of situs inversus totalis, a case report and literature review.	[]	2
26267903	2015	β-Hydroxy-β-Methylbutyrate (HMB) Promotes Neurite Outgrowth in Neuro2a Cells.	[]	15
26266008	2015	Amelanotic Melanoma Presenting with Plasmacytoid Morphology and BRAF V600 Mutation.	[]	0
26262692	2015	USEFULNESS OF Β-HYDROXY-Β-METHYLBUTYRATE (HMB) SUPPLEMENTATION IN DIFFERENT SPORTS: AN UPDATE AND PRACTICAL IMPLICATIONS.	[]	7
26258755	2016	Rheb/mTOR/p70s6k Cascade and TFE3 Expression in Conventional and Sclerosing PEComas of the Urinary Tract.	[]	1
26255285	2016	The role of leucine and its metabolites in protein and energy metabolism.	[]	47
26240949	2015	A randomised controlled trial of Outpatient versus inpatient Polyp Treatment (OPT) for abnormal uterine bleeding.	[]	6
26225130	2015	The efficacy of a β-hydroxy-β-methylbutyrate supplementation on physical capacity, body composition and biochemical markers in elite rowers: a randomised, double-blind, placebo-controlled crossover study.	[]	15
26212619	2015	Primary Malignant Melanoma of the Esophagus: A Case Report and Review of the Literature.	[]	4
26204126	2016	Comparison of combined hormonal vaginal ring with ultralow-dose combined oral contraceptive pills in the management of heavy menstrual bleeding: A pilot study.	[]	3
26190239	2015	Melanocytic nevi excised during B-Raf proto-oncogene (BRAF) inhibitor therapy: A study of 19 lesions from 10 patients.	[]	1
26185889	2014	Hepatic angiomyolipoma growing to cause epigastric discomfort: a case report.	[]	0
26184024	2014	Spontaneous rupture of a hepatic angiomyolipoma: Report of a case.	[]	1
26178029	2015	Nutritional supplements in support of resistance exercise to counter age-related sarcopenia.	[]	39
26175135	2015	Formation of Hierarchical Lamellae-in-Lamella Nanostructures from Polymer Blends Via Controlled Nonequilibrium Freezing.	[]	0
26169182	2015	Effect of beta-hydroxy-beta-methylbutyrate supplementation on muscle loss in older adults: a systematic review and meta-analysis.	[]	34
26157717	2015	Anti-hemorrhagic activity of Punica granatum L. flower (Persian Golnar) against heavy menstrual bleeding of endometrial origin: a double-blind, randomized controlled trial.	[]	7
26151760	2015	Treatment of Women With an Endometrial Polyp and Heavy Menstrual Bleeding: A Levonorgestrel-Releasing Intrauterine Device or Hysteroscopic Polypectomy?	[]	3
26122898	2015	Combined Endometrial Ablation and Levonorgestrel Intrauterine System Use in Women With Dysmenorrhea and Heavy Menstrual Bleeding: Novel Approach for Challenging Cases.	[]	3
26118214	2015	Pigmented Epithelioid Angiomyolipoma of the Kidney.	[]	2
26113663	2015	Malignant Melanoma With Osteoclast-Like Differentiation.	[]	3
26071321	2015	Malignant hepatic perivascular epithelioid cell tumor (PEComa) - Case report and a brief review.	[]	10
26062020	2015	Liver Transplantation for Acute Intermittent Porphyria: Biochemical and Pathologic Studies of the Explanted Liver.	[]	15
26056479	2015	Anaplastic lymphoma kinase-positive anaplastic large-cell lymphoma with involvement of the urinary bladder: a case report and review of literature.	[]	1
26042807	2015	Preparation and Surface Property of Fluoroalkyl End-Capped Vinyltrimethoxysilane Oligomer/Talc Composite-Encapsulated Organic Compounds: Application for the Separation of Oil and Water.	[]	4
26037216	2015	Non-contraceptive benefits of hormonal and intrauterine reversible contraceptive methods.	[]	21
26036427	2015	Hysteroscopy and heavy menstrual bleeding (to cover TCRE and second-generation endometrial ablation).	[]	1
26026095	2015	Immunohistochemical evaluation of pulmonary lymphangioleiomyomatosis.	[]	9
26025886	2015	Quantification of β-hydroxymethylbutyrate and leucine by ultrahigh performance liquid chromatography tandem mass spectrometry at different situations and stages of a rodent life.	[]	0
26024940	2015	Oral Tranexamic Acid versus Combined Oral Contraceptives for Adolescent Heavy Menstrual Bleeding: A Pilot Study.	[]	9
26023561	2015	Malignant melanoma arising in an ovarian mature cystic teratoma - a rare entity.	[]	7
26013177	2015	Diagnostic and prognostic biomarkers of a sellar melanocytic tumor mimicking pituitary adenoma: Case report and literature review.	[]	1
25990049	2015	Basophil activation by mosquito extracts in patients with hypersensitivity to mosquito bites.	[]	6
25987801	2015	Esophageal subepithelial lesion diagnosed as malignant gastrointestinal neuroectodermal tumor.	[]	6
25983102	2015	Primary mucosal malignant melanoma of the cervix: case report and review of the literature.	[]	1
25973128	2015	Primary hepatic malignant melanoma: a case report.	[]	1
25973121	2015	Clear cell sarcoma of the pancreas: a case report and review of literature.	[]	4
25973111	2015	Melanotic oncocytic metaplasia of the nasopharynx: a case report with a focus on immunohistochemical analyses and literature review.	[]	1
25926984	2015	Recent advances in managing and understanding menstrual disorders.	[]	6
25924648	2015	Progesterone or progestogen-releasing intrauterine systems for heavy menstrual bleeding.	[]	20
25923603	2015	Nutritional interventions in sarcopenia: a critical review.	[]	18
25909989	2015	Increased plasma clot permeability and susceptibility to lysis are associated with heavy menstrual bleeding of unknown cause: a case-control study.	[]	6
25900228	2015	A pure familial 6q15q21 split duplication associated with obesity and transmitted with partial reduction.	[]	0
25872570	2015	Immune Function and Muscle Adaptations to Resistance exercise in Older Adults: Study Protocol for a Randomized Controlled Trial of a Nutritional Supplement.	[]	5
25850340	2015	Anti-proliferative effect of Fe(III) complexed with 1-(2-hydroxy-3-methoxybenzaldehyde)-4-aminosalicylhydrazone in HepG2 cells.	[]	0
25845051	2014	Dermatofibrosarcoma protuberans of the vulva: a mesenchymal tumour with a broad differential diagnosis and review of literature.	[]	2
25828832	2015	Human milk banking and milk kinship: Perspectives of mothers in a Muslim country.	[]	2
25818865	2015	Site-specific migration of human fetal melanocytes in volar skin.	[]	0
25811617	2015	TOX acts an oncological role in mycosis fungoides.	[]	9
25809881	2015	Case of clear cell sarcoma in the left buttock in which serum neuron-specific enolase was a useful marker for monitoring disease progression.	[]	1
25808039	2016	Genital melanocytic naevus on lichen sclerosus: an uncommon occurrence and a management proposal.	[]	0
25807517	2015	Muscle oxygen changes following Sprint Interval Cycling training in elite field hockey players.	[]	18
25798431	2015	Therapy of heavy menstrual bleeding in Korea: Subanalysis and results from a multinational clinical trial in the Asian region investigating the levonorgestrel-releasing intrauterine system versus conventional therapy.	[]	1
25792982	2015	Effects of β-Hydroxy-β-methylbutyrate Free Acid Ingestion and Resistance Exercise on the Acute Endocrine Response.	[]	5
25773399	2015	The distribution pattern of HMB-45-positive cells is helpful for the diagnosis of early acral lentiginous melanoma in situ.	[]	0
25758255	2015	The addition of beta-hydroxy-beta-methylbutyrate and isomaltulose to whey protein improves recovery from highly demanding resistance exercise.	[]	8
25755823	2015	Clinicopathologic features of renal epithelioid angiomyolipoma: report of one case and review of literatures.	[]	6
25728542	2015	Necessity of human milk banking in Japan: Questionnaire survey of neonatologists.	[]	5
25724713	2015	Malignant Perivascular Epithelioid Cell Tumor (PEComa) of the Adrenal Gland: Report of a Rare Case Posing Diagnostic Challenge with the Role of Immunohistochemistry in the Diagnosis.	[]	1
25723882	2015	Disseminated emm Type 12 Group A Streptococcus and Review of Invasive Disease.	[]	1
25722211	2015	A Murine Model for Metastatic Conjunctival Melanoma.	[]	5
25707689	2015	Effects of maternal and lactational exposure to 2-hydroxy-4-methoxybenzone on development and reproductive organs in male and female rat offspring.	[]	8
25703167	2015	Assessment of melanoma-initiating cell markers and conventional parameters in sentinel lymph nodes of malignant melanoma.	[]	1
25700845	2015	β-Hydroxy-β-methylbutyrate (HMB) supplementation and resistance exercise significantly reduce abdominal adiposity in healthy elderly men.	[]	9
25674274	2014	Primary malignant neuroectodermal tumor of the ileum with predominantly uncommon pseudopapillary architecture.	[]	4
25671373	2015	Medical management of heavy menstrual bleeding: a comprehensive review of the literature.	[]	9
25667172	2015	Fish consumption patterns and hair mercury levels in children and their mothers in 17 EU countries.	[]	16
25661737	2015	Combined oral contraceptive for treatment of women with uterine fibroids and abnormal uterine bleeding: a systematic review.	[]	5
25658432	2015	β-Hydroxy-β-methylbutyrate (HMB) normalizes dexamethasone-induced autophagy-lysosomal pathway in skeletal muscle.	[]	21
25657403	2015	Paraganglioma-like dermal melanocytic tumor.	[]	2
25633117	2015	Treating sarcopenia in older and oldest old.	[]	21
25627706	2015	Prevalence of heavy menstrual bleeding and experiences of affected women in a European patient survey.	[]	35
25618754	2015	A (14)C-leucine absorption, distribution, metabolism and excretion (ADME) study in adult Sprague-Dawley rat reveals β-hydroxy-β-methylbutyrate as a metabolite.	[]	8
25617540	2014	[β-hydroxy-β-methylbutyrate as a dietary supplement (II): cell and molecular mechanism of action].	[]	2
25617539	2014	[β-hydroxy-β-methylbutyrate as a dietary supplement (I): metabolism and toxicity].	[]	2
25615842	2015	The menstrual bleeding questionnaire: development and validation of a comprehensive patient-reported outcome instrument for heavy menstrual bleeding.	[]	11
